"recruit_type","year","ranking","name","school","committed_to","position","height","weight","stars","rating","city","state_province","county_fips","county_name","position_group","recruit_lon","recruit_lat","school_lon","school_lat","dist_mi","metro_area","first_name_cleaned","success","last_year","failure"
"HighSchool",2002,507,"Grant Brigham","Mountain Brook","Vanderbilt","WR",73,170,3,0.8333,"Birmingham","AL",1073,"Jefferson","WR",-86.8103567,33.5185892,-86.7816016,36.1626638,182.938942049469,"Birmingham-Hoover-Talladega, AL","grant",0,NA,0
"HighSchool",2002,679,"Antoine Morgan","Marlboro County","Vanderbilt","WDE",77,210,3,0.8,"Bennettsville","SC",45069,"Marlboro","DL",-79.6847814,34.6173803,-86.7816016,36.1626638,414.19423349819,"Rural, SC","antoine",0,NA,0
"HighSchool",2002,720,"Richard Freeman","Brentwood","Vanderbilt","WDE",77,230,3,0.8,"Brentwood","TN",47187,"Williamson","DL",-86.7827772,36.0331164,-86.7816016,36.1626638,8.96304429465517,"Nashville-Davidson--Murfreesboro, TN","richard",0,NA,0
"HighSchool",2002,830,"Steven Brent","Georgetown","Vanderbilt","OG",76,270,3,0.8,"Georgetown","TX",48491,"Williamson","OL",-97.6779842,30.6332618,-86.7816016,36.1626638,735.798456188423,"Austin-Round Rock-Georgetown, TX","steven",0,NA,0
"HighSchool",2002,842,"Steven Bright","Riverside","Vanderbilt","DUAL",76,205,3,0.8,"Greer","SC",45045,"Greenville","QB",-82.2270568,34.9387279,-86.7816016,36.1626638,269.961874470088,"Greenville-Spartanburg-Anderson, SC","steven",0,NA,0
"HighSchool",2002,1520,"Brad Anderson","Urbana","Vanderbilt","FB",72,225,2,0.7667,"Ijamsville","MD",24021,"Frederick","RB",-77.3230553,39.3607976,-86.7816016,36.1626638,562.295812076324,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","brad",0,NA,0
"HighSchool",2002,1553,"Andrew Pace","Mountain Brook","Vanderbilt","S",71,185,2,0.7667,"Birmingham","AL",1073,"Jefferson","DB",-86.8103567,33.5185892,-86.7816016,36.1626638,182.938942049469,"Birmingham-Hoover-Talladega, AL","andrew",0,NA,0
"HighSchool",2002,1555,"Ron Bullock","Brother Martin","Vanderbilt","RB",70,215,2,0.7667,"New Orleans","LA",22071,"Orleans","RB",-90.0715323,29.9510658,-86.7816016,36.1626638,470.103203314899,"New Orleans-Metairie-Hammond, LA-MS","ron",0,NA,0
"HighSchool",2002,1557,"Adam Dossett","Parklane Academy","Vanderbilt","OG",76,260,2,0.7667,"Mccomb","MS",28113,"Pike","OL",-90.4531535,31.2437872,-86.7816016,36.1626638,400.503650917133,"Rural, MS","adam",0,NA,0
"HighSchool",2002,1564,"Kevin Joyce","Lake Highland Prep","Vanderbilt","OLB",75,205,2,0.7667,"Orlando","FL",12095,"Orange","LB",-81.3792365,28.5383355,-86.7816016,36.1626638,614.494497702235,"Orlando-Lakeland-Deltona, FL","kevin",0,NA,0
"HighSchool",2002,1594,"Patrick Johnson","Athens","Vanderbilt","K",70,170,2,0.7667,"Athens","AL",1083,"Limestone","ST",-86.9716741,34.8028661,-86.7816016,36.1626638,94.6856762812063,"Huntsville-Decatur, AL","patrick",0,NA,0
"HighSchool",2002,1608,"Greg Johnson","Parkview","Vanderbilt","P",74,175,2,0.7667,"Lilburn","GA",13135,"Gwinnett","ST",-84.1429719,33.8901036,-86.7816016,36.1626638,216.933255435923,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","greg",0,NA,0
"HighSchool",2002,1609,"Chris Booker","Northwest Rankin","Vanderbilt","OLB",76,220,2,0.7667,"Flowood","MS",28121,"Rankin","LB",-90.0927549,32.3380521,-86.7816016,36.1626638,325.328336033269,"Jackson-Vicksburg-Brookhaven, MS","chris",0,NA,0
"HighSchool",2002,1626,"Ray Brown","Jackson Memorial","Vanderbilt","DT",74,267,2,0.7667,"Jackson","NJ",34029,"Ocean","DL",-74.3587473,40.0918895,-86.7816016,36.1626638,727.888257461093,"New York-Newark, NY-NJ-CT-PA","ray",0,NA,0
"HighSchool",2002,1633,"Mac Pyle","Adairsville","Vanderbilt","OG",76,285,2,0.7667,"Adairsville","GA",13015,"Bartow","OL",-84.9341093,34.3687021,-86.7816016,36.1626638,162.153791193233,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","mac",0,NA,0
"HighSchool",2002,1647,"Herdley Harrison","Marietta","Vanderbilt","OLB",75,215,2,0.7667,"Marietta","GA",13067,"Cobb","LB",-84.5499327,33.952602,-86.7816016,36.1626638,198.362986495935,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","herdley",0,NA,0
"HighSchool",2002,1655,"Erik Davis","Ezell-Harding Christian","Vanderbilt","ATH",75,180,2,0.7667,"Antioch","TN",47037,"Davidson","ATH",-86.6715948,36.0597177,-86.7816016,36.1626638,9.40924908726966,"Nashville-Davidson--Murfreesboro, TN","erik",0,NA,0
"HighSchool",2002,1685,"Tim Miller","Detroit Country Day","Vanderbilt","CB",74,188,2,0.7667,"Franklin","MI",26125,"Oakland","DB",-83.3060432,42.5222567,-86.7816016,36.1626638,477.560101357719,"Detroit-Warren-Ann Arbor, MI","tim",0,NA,0
"HighSchool",2002,1703,"Funtaine Hunter","Lowndes","Vanderbilt","S",75,205,2,0.7667,"Valdosta","GA",13185,"Lowndes","DB",-83.2784851,30.8327022,-86.7816016,36.1626638,420.425363242076,"Valdosta, GA","funtaine",0,NA,0
"HighSchool",2002,1719,"Blake Luker","Collinwood","Vanderbilt","OG",77,300,2,0.7667,"Collinwood","TN",47181,"Wayne","OL",-87.7378029,35.1742474,-86.7816016,36.1626638,86.9752210151751,"Rural, TN","blake",0,NA,0
"HighSchool",2003,185,"Marcus Dixon","Pepperell","Vanderbilt","SDE",78,260,4,0.9,"Lindale","GA",13115,"Floyd","DL",-85.1746725,34.1867623,-86.7816016,36.1626638,164.146365986424,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","marcus",0,NA,0
"HighSchool",2003,299,"Jonathan Loyte","St. John's Prep","Vanderbilt","TE",78,245,3,0.8667,"Danvers","MA",25009,"Essex","TE",-70.932122,42.5750009,-86.7816016,36.1626638,954.637973842918,"Boston-Worcester-Providence, MA-RI-NH-CT","jonathan",0,NA,0
"HighSchool",2003,540,"Jonathan Goff","St. John's Prep","Vanderbilt","OLB",74,215,3,0.8333,"Danvers","MA",25009,"Essex","LB",-70.932122,42.5750009,-86.7816016,36.1626638,954.637973842918,"Boston-Worcester-Providence, MA-RI-NH-CT","jonathan",1,NA,0
"HighSchool",2003,1009,"Antron Dillon","Independence","Vanderbilt","OLB",77,210,3,0.8,"Independence","LA",22105,"Tangipahoa","LB",-90.5009245,30.635466,-86.7816016,36.1626638,438.514517480147,"New Orleans-Metairie-Hammond, LA-MS","antron",0,NA,0
"HighSchool",2003,1027,"Elliot Hood","Franklin Central","Vanderbilt","OT",78,240,3,0.8,"Indianapolis","IN",18097,"Marion","OL",-86.158068,39.768403,-86.7816016,36.1626638,251.770461764575,"Indianapolis-Carmel-Muncie, IN","elliot",0,NA,0
"HighSchool",2003,1292,"Bill Alford","Brunswick","Vanderbilt","CB",69,185,2,0.7667,"Brunswick","GA",13127,"Glynn","DB",-81.4914894,31.1499528,-86.7816016,36.1626638,461.441203629204,"Brunswick, GA","bill",0,NA,0
"HighSchool",2003,1456,"Tom Sorensen","Brighton","Vanderbilt","OG",76,280,2,0.7667,"Salt Lake City","UT",49035,"Salt Lake","OL",-111.8910474,40.7607793,-86.7816016,36.1626638,1391.80267468765,"Salt Lake City-Provo-Orem, UT","tom",0,NA,0
"HighSchool",2003,1499,"Marlon White","Westside","Vanderbilt","WR",76,180,2,0.7667,"Macon","GA",13021,"Bibb","WR",-83.6324022,32.8406946,-86.7816016,36.1626638,291.61410421927,"Macon-Bibb County--Warner Robins, GA","marlon",0,NA,0
"HighSchool",2003,1535,"Darnell Martemus","St. Ignatius","Vanderbilt","CB",71,195,2,0.7667,"Cleveland","OH",39035,"Cuyahoga","DB",-81.6943605,41.49932,-86.7816016,36.1626638,459.69291169557,"Cleveland-Akron-Canton, OH","darnell",0,NA,0
"HighSchool",2003,1537,"Marcus Buggs","Goodpasture Christian School","Vanderbilt","S",71,185,2,0.7667,"Madison","TN",47037,"Davidson","DB",-86.7143516,36.2562002,-86.7816016,36.1626638,7.48143721524464,"Nashville-Davidson--Murfreesboro, TN","marcus",1,NA,0
"HighSchool",2003,1707,"Brian Stamper","Lake Highland Prep","Vanderbilt","OG",78,270,2,0.7667,"Orlando","FL",12095,"Orange","OL",-81.3792365,28.5383355,-86.7816016,36.1626638,614.494497702235,"Orlando-Lakeland-Deltona, FL","brian",1,NA,0
"HighSchool",2003,1717,"Merritt Kirchoffer","Roswell","Vanderbilt","OG",77,285,2,0.7667,"Roswell","GA",13121,"Fulton","OL",-84.3615555,34.0232431,-86.7816016,36.1626638,201.669745385577,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","merritt",0,NA,0
"HighSchool",2003,1725,"Stephon Johnson","Marshall County","Vanderbilt","WR",75,190,2,0.7667,"Lewisburg","TN",47117,"Marshall","WR",-86.7888887,35.4492404,-86.7816016,36.1626638,49.3602575244451,"Nashville-Davidson--Murfreesboro, TN","stephon",0,NA,0
"HighSchool",2003,1732,"Josh Eames","Lower Cape May Reg","Vanderbilt","OT",77,275,2,0.7667,"Cape May","NJ",34009,"Cape May","OL",-74.9060053,38.9351125,-86.7816016,36.1626638,678.475324609841,"Philadelphia-Reading-Camden, PA-NJ-DE-MD","josh",0,NA,0
"HighSchool",2003,1744,"George Smith","Hollywood Hills","Vanderbilt","WR",75,195,2,0.7667,"Hollywood","FL",12011,"Broward","WR",-80.1494901,26.0112014,-86.7816016,36.1626638,804.232566083225,"Miami-Port St. Lucie-Fort Lauderdale, FL","george",0,NA,0
"HighSchool",2003,1859,"Lance Parker","Bryant","Vanderbilt","PRO",74,178,2,0.7667,"Bryant","AR",5125,"Saline","QB",-92.4890469,34.5959265,-86.7816016,36.1626638,339.645588649419,"Little Rock-North Little Rock, AR","lance",0,NA,0
"HighSchool",2003,1911,"Khalil Sutton","Westlake","Vanderbilt","CB",70,188,2,0.7667,"Atlanta","GA",13121,"Fulton","DB",-84.3879824,33.7489954,-86.7816016,36.1626638,215.175296632212,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","khalil",0,NA,0
"HighSchool",2003,1968,"Sean Dixon","Chamberlain","Vanderbilt","CB",72,180,2,0.7667,"Tampa","FL",12057,"Hillsborough","DB",-82.4571776,27.950575,-86.7816016,36.1626638,621.973960555706,"Tampa-St. Petersburg-Clearwater, FL","sean",0,NA,0
"HighSchool",2003,1985,"Curtis Gatewood","White Station","Vanderbilt","ILB",75,215,2,0.7667,"Memphis","TN",47157,"Shelby","LB",-90.0489801,35.1495343,-86.7816016,36.1626638,196.583227249796,"Memphis-Forrest City, TN-MS-AR","curtis",1,NA,0
"HighSchool",2003,2033,"Nick Brigham","Batesburg-Leesville","Vanderbilt","TE",76,238,2,0.7667,"Batesburg","SC",45063,"Lexington","TE",-81.5373261,33.9101425,-86.7816016,36.1626638,335.401421932327,"Columbia-Orangeburg-Newberry, SC","nick",0,NA,0
"HighSchool",2003,2098,"Chris Williams","Catholic","Vanderbilt","OT",78,260,2,0.7667,"Baton Rouge","LA",22033,"East Baton Rouge","OL",-91.1871466,30.4514677,-86.7816016,36.1626638,469.984438435311,"Baton Rouge, LA","chris",1,NA,0
"HighSchool",2004,245,"Brad Allen","Venice","Vanderbilt","TE",76,240,3,0.8778,"Venice","FL",12115,"Sarasota","TE",-82.4542632,27.0997775,-86.7816016,36.1626638,676.636017482496,"North Port-Sarasota, FL","brad",0,NA,0
"HighSchool",2004,582,"Hamilton Holliday","Walton","Vanderbilt","OG",75,275,3,0.8333,"Marietta","GA",13067,"Cobb","OL",-84.5499327,33.952602,-86.7816016,36.1626638,198.362986495935,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","hamilton",0,NA,0
"HighSchool",2004,669,"Jared Fagan","Westlake","Vanderbilt","ATH",70,155,3,0.8111,"Waldorf","MD",24017,"Charles","ATH",-76.9105483,38.6265124,-86.7816016,36.1626638,568.372971925544,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","jared",0,NA,0
"HighSchool",2004,721,"Daniel Lee","Park Hill South","Vanderbilt","K",72,185,3,0.8111,"Riverside","MO",29165,"Platte","ST",-94.6130121,39.1775031,-86.7816016,36.1626638,476.669999314416,"Kansas City-Overland Park-Kansas City, MO-KS","daniel",0,NA,0
"HighSchool",2004,853,"Chris Nickson","Pike Co Sch","Vanderbilt","ATH",73,200,2,0.7889,"Brundidge","AL",1109,"Pike","ATH",-85.8160567,31.7201615,-86.7816016,36.1626638,312.307299436392,"Rural, AL","chris",0,NA,0
"HighSchool",2004,858,"Brandon Holmes","Garland","Vanderbilt","TE",74,244,2,0.7889,"Garland","TX",48113,"Dallas","TE",-96.6388833,32.912624,-86.7816016,36.1626638,604.736599492391,"Dallas-Fort Worth, TX-OK","brandon",0,NA,0
"HighSchool",2004,936,"Jeff Jennings","Jefferson County","Vanderbilt","OLB",74,215,2,0.7889,"Dandridge","TN",47089,"Jefferson","LB",-83.4148895,36.0153693,-86.7816016,36.1626638,188.495671932398,"Knoxville-Morristown-Sevierville, TN","jeff",0,NA,0
"HighSchool",2004,946,"Lamar Divens","Lincoln County","Vanderbilt","DT",76,270,2,0.7889,"Fayetteville","TN",47103,"Lincoln","DL",-86.5705508,35.1520266,-86.7816016,36.1626638,70.9207819493241,"Rural, TN","lamar",0,NA,0
"HighSchool",2004,1215,"Bryant Anderson","Centennial","Vanderbilt","ATH",75,200,2,0.7667,"Roswell","GA",13121,"Fulton","ATH",-84.3615555,34.0232431,-86.7816016,36.1626638,201.669745385577,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","bryant",0,NA,0
"HighSchool",2004,1780,"Jeremy Gales","Spring Hill","Vanderbilt","OG",76,260,2,0.7444,"Columbia","TN",47119,"Maury","OL",-87.0352831,35.6150716,-86.7816016,36.1626638,40.4658635208543,"Nashville-Davidson--Murfreesboro, TN","jeremy",0,NA,0
"HighSchool",2004,1848,"Theo Horrocks","Lincoln County","Vanderbilt","DT",75,260,2,0.7444,"Fayetteville","TN",47103,"Lincoln","DL",-86.5705508,35.1520266,-86.7816016,36.1626638,70.9207819493241,"Rural, TN","theo",0,NA,0
"HighSchool",2004,1931,"Cassen Jackson","Knoxville Central","Vanderbilt","RB",73,205,2,0.7444,"Knoxville","TN",47093,"Knox","RB",-83.9207392,35.9606384,-86.7816016,36.1626638,160.607028461801,"Knoxville-Morristown-Sevierville, TN","cassen",0,NA,0
"HighSchool",2004,1978,"Josh Allen","Roswell","Vanderbilt","CB",69,180,2,0.7222,"Roswell","GA",13121,"Fulton","DB",-84.3615555,34.0232431,-86.7816016,36.1626638,201.669745385577,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","josh",0,NA,0
"HighSchool",2004,1994,"Zach Logan","Rivercrest","Vanderbilt","ATH",73,220,2,0.7222,"Wilson","AR",5093,"Mississippi","ATH",-90.0420342,35.5681363,-86.7816016,36.1626638,187.364903384485,"Rural, AR","zach",0,NA,0
"HighSchool",2004,2003,"Sean Walker","Jefferson County","Vanderbilt","WR",73,170,2,0.7222,"Louisville","GA",13163,"Jefferson","WR",-82.4112377,33.0015407,-86.7816016,36.1626638,331.293952689947,"Rural, GA","sean",0,NA,0
"HighSchool",2004,2008,"Reshard Langford","Tanner Sch","Vanderbilt","RB",74,205,2,0.7222,"Tanner","AL",1083,"Limestone","RB",-86.9705632,34.7314786,-86.7816016,36.1626638,99.5883307357068,"Huntsville-Decatur, AL","reshard",1,NA,0
"HighSchool",2004,2012,"Demarcus Bradley","Springfield","Vanderbilt","SDE",74,261,2,0.7222,"Springfield","TN",47147,"Robertson","DL",-86.8849984,36.5092118,-86.7816016,36.1626638,24.6588871161649,"Nashville-Davidson--Murfreesboro, TN","demarcus",0,NA,0
"HighSchool",2004,2035,"David Whittington","St. Thomas More","Vanderbilt","FB",74,240,2,0.7222,"Lafayette","LA",22055,"Lafayette","RB",-92.0198427,30.2240897,-86.7816016,36.1626638,510.467418111239,"Lafayette-Opelousas-Morgan City, LA","david",0,NA,0
"HighSchool",2005,597,"Earl Bennett","West End Sch","Vanderbilt","WR",72,192,3,0.8333,"Birmingham","AL",1073,"Jefferson","WR",-86.8103567,33.5185892,-86.7816016,36.1626638,182.938942049469,"Birmingham-Hoover-Talladega, AL","earl",1,NA,0
"HighSchool",2005,749,"Mackenzi Adams","Union","Vanderbilt","DUAL",74,183,3,0.8333,"Tulsa","OK",40143,"Tulsa","QB",-95.992775,36.1539816,-86.7816016,36.1626638,514.340271289832,"Tulsa-Muskogee-Bartlesville, OK","mackenzi",0,2009,0
"HighSchool",2005,989,"Justin Wheeler","North Augusta","Vanderbilt","WR",74,180,2,0.7889,"North Augusta","SC",45003,"Aiken","WR",-81.9651152,33.5018026,-86.7816016,36.1626638,329.634696327823,"Augusta-Richmond County, GA-SC","justin",0,NA,0
"HighSchool",2005,1018,"Jake Bradford","Glynn Academy","Vanderbilt","TE",79,234,2,0.7889,"Brunswick","GA",13127,"Glynn","TE",-81.4914894,31.1499528,-86.7816016,36.1626638,461.441203629204,"Brunswick, GA","jake",0,NA,0
"HighSchool",2005,1070,"Eric Hensley","Clinton","Vanderbilt","OT",77,287,2,0.7889,"Clinton","TN",47001,"Anderson","OL",-84.1318632,36.1034126,-86.7816016,36.1626638,148.113368285901,"Knoxville-Morristown-Sevierville, TN","eric",0,2009,0
"HighSchool",2005,1161,"Daniel Dufrene","Stranahan","Vanderbilt","APB",70,180,2,0.7667,"Fort Lauderdale","FL",12011,"Broward","RB",-80.1373174,26.1224386,-86.7816016,36.1626638,797.771149839718,"Miami-Port St. Lucie-Fort Lauderdale, FL","daniel",0,NA,0
"HighSchool",2005,1172,"Larry Simmons","Anderson","Vanderbilt","WR",70,170,2,0.7667,"Austin","TX",48453,"Travis","WR",-97.7430608,30.267153,-86.7816016,36.1626638,753.486866736702,"Austin-Round Rock-Georgetown, TX","larry",0,NA,0
"HighSchool",2005,1216,"Thomas Welch","Brentwood","Vanderbilt","TE",79,235,2,0.7667,"Brentwood","TN",47187,"Williamson","TE",-86.7827772,36.0331164,-86.7816016,36.1626638,8.96304429465517,"Nashville-Davidson--Murfreesboro, TN","thomas",1,2009,0
"HighSchool",2005,1300,"Jared Hawkins","Klein","Vanderbilt","APB",70,175,2,0.7667,"Spring","TX",48201,"Harris","RB",-95.4171601,30.0799405,-86.7816016,36.1626638,653.302435282098,"Houston-The Woodlands, TX","jared",0,2009,0
"HighSchool",2005,1328,"Darlron Spead","Camden County","Vanderbilt","CB",71,169,2,0.7667,"Kingsland","GA",13039,"Camden","DB",-81.6898261,30.7999563,-86.7816016,36.1626638,473.101991957386,"Jacksonville-St. Marys-Palatka, FL-GA","darlron",0,NA,0
"HighSchool",2005,1379,"Ryan Hamilton","Council Rock North","Vanderbilt","S",73,198,2,0.7667,"Newtown","PA",42017,"Bucks","DB",-74.9322596,40.2283371,-86.7816016,36.1626638,702.255809235877,"Philadelphia-Reading-Camden, PA-NJ-DE-MD","ryan",0,NA,0
"HighSchool",2005,1502,"Duran Coger","Deshler Sch","Vanderbilt","CB",72,185,2,0.7444,"Tuscumbia","AL",1033,"Colbert","DB",-87.70253,34.7312005,-86.7816016,36.1626638,111.812544730334,"Florence-Muscle Shoals, AL","duran",0,NA,0
"HighSchool",2005,1520,"Derrius Dowell","Douglass","Vanderbilt","DT",75,250,2,0.7444,"Atlanta","GA",13121,"Fulton","DL",-84.3879824,33.7489954,-86.7816016,36.1626638,215.175296632212,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","derrius",0,NA,0
"HighSchool",2005,1580,"Quavian Lewis","Charles Henderson Sch","Vanderbilt","OLB",76,196,2,0.7444,"Troy","AL",1109,"Pike","LB",-85.969951,31.8087678,-86.7816016,36.1626638,304.799873403902,"Rural, AL","quavian",0,NA,0
"HighSchool",2005,1641,"Ryan Custer","Troy","Vanderbilt","OG",76,290,2,0.7444,"Troy","OH",39109,"Miami","OL",-84.2032767,40.0394982,-86.7816016,36.1626638,302.695324044769,"Dayton-Springfield-Kettering, OH","ryan",0,2009,0
"HighSchool",2005,1714,"Steven Stone","Conway","Vanderbilt","SDE",78,230,2,0.7222,"Conway","AR",5045,"Faulkner","DL",-92.4421011,35.0886963,-86.7816016,36.1626638,326.830453366722,"Little Rock-North Little Rock, AR","steven",0,2009,0
"HighSchool",2005,1738,"Bradley Vierling","Central Bucks East","Vanderbilt","OT",76,280,2,0.7222,"Doylestown","PA",42017,"Bucks","OL",-75.1298939,40.3101063,-86.7816016,36.1626638,694.42678091546,"Philadelphia-Reading-Camden, PA-NJ-DE-MD","bradley",0,2009,0
"HighSchool",2005,1740,"Alex Washington","Stephenson","Vanderbilt","WR",68,170,2,0.7222,"Stone Mountain","GA",13089,"DeKalb","WR",-84.170196,33.8081608,-86.7816016,36.1626638,220.085814056052,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","alex",0,2009,0
"HighSchool",2005,1745,"Chris Johnson","Westminster School At Oak Mountain","Vanderbilt","ILB",73,215,2,0.7222,"Birmingham","AL",1073,"Jefferson","LB",-86.8103567,33.5185892,-86.7816016,36.1626638,182.938942049469,"Birmingham-Hoover-Talladega, AL","chris",0,2009,0
"HighSchool",2005,1781,"Broderick Stewart","Riverside Military Academy","Vanderbilt","WDE",77,195,2,0.7222,"Gainesville","GA",13139,"Hall","DL",-83.8240663,34.2978794,-86.7816016,36.1626638,211.12304253681,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","broderick",0,2009,0
"HighSchool",2005,1789,"Joel Caldwell","Hoover","Vanderbilt","CB",73,173,2,0.7222,"Hoover","AL",1073,"Jefferson","DB",-86.8113781,33.4053867,-86.7816016,36.1626638,190.771131109585,"Birmingham-Hoover-Talladega, AL","joel",0,2009,0
"HighSchool",2005,1813,"Bryant Hahnfeldt","Montgomery Bell Academy","Vanderbilt","K",71,180,2,0.7222,"Nashville","TN",47037,"Davidson","ST",-86.7816016,36.1626638,-86.7816016,36.1626638,0,"Nashville-Davidson--Murfreesboro, TN","bryant",0,NA,0
